"","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","Abrocomidae","Anomaluridae","Aplodontiidae","Bathyergidae","Calomyscidae","Capromyidae","Castoridae","Caviidae","Chinchillidae","Cricetidae","Ctenodactylidae","Ctenomyidae","Cuniculidae","Dasyproctidae","Dinomyidae","Dipodidae","Echimyidae","Erethizontidae","Geomyidae","Gliridae","Heptaxodontidae","Heteromyidae","Hystricidae","Muridae","Myocastoridae","Nesomyidae","Octodontidae","Pedetidae","Petromuridae","Platacanthomyidae","Sciuridae","Spalacidae","Thryonomyidae","MammRich","SpeciesDensity"
"482","Dasymys_sua",0,0,0,"Rodentia","Dasymys","sua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
"483","Dasyprocta_azarae",0,0,0,"Rodentia","Dasyprocta","azarae",3,7.99860753633878,NA,0,NA,1886.01,3849,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"905;1822;2151;2655",NA,NA,NA,NA,14.3285475149298,-12.27,-33.66,-22.96,-46.61,-60.26,-53.44,0,3.41805449872858,1,0.11,127.73,214.57,1202.02,1331.01,2.70805020110221,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,-3.71226410921594
"484","Dasyprocta_coibae",0,0,0,"Rodentia","Dasyprocta","coibae",3,NA,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"2151",NA,NA,NA,NA,6.22206026194723,7.64,7.31,7.47,-81.58,-81.89,-81.74,7,2.48407296903942,7,0.16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1.85710839781893
"485","Dasyprocta_cristata",0,0,0,"Rodentia","Dasyprocta","cristata",3,7.88232623967091,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"1297;2151;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,NA
"486","Dasyprocta_fuliginosa",0,0,0,"Rodentia","Dasyprocta","fuliginosa",3,8.16052396174689,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,140,NA,NA,"905;2151;2655",NA,NA,NA,NA,14.7627887099543,7.9,-11.02,-1.56,-60.98,-77.94,-69.46,0,1.1999647829284,0,0.11,204.47,255.25,1492.2,1558.98,2.07944154167984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,-3.72476140497448
"487","Dasyprocta_guamara",0,0,0,"Rodentia","Dasyprocta","guamara",3,7.88232623967091,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"2151;2655",NA,NA,NA,NA,10.3671989270025,10.62,8.02,9.32,-59.82,-63.11,-61.47,1,2.64971462408925,1,0.17,125.99,249.05,1517.02,1783.42,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,-2.2035642103808
"488","Dasyprocta_kalinowskii",0,0,0,"Rodentia","Dasyprocta","kalinowskii",3,7.88232623967091,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"2151;2655",NA,NA,NA,NA,11.0187799514554,-11.7,-14.65,-13.18,-68.86,-72.34,-70.6,0,1.85159946958407,1,0.07,287.95,155.49,1393.23,1460.46,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,-2.33514622190392
"489","Dasyprocta_leporina",1,1,3,"Rodentia","Dasyprocta","leporina",3,8.00969203547827,572.29,0,NA,1558.46,2687,3,NA,4.66711158752827,1,NA,NA,NA,1.4,NA,213.6,NA,3.90580370561423,NA,NA,NA,NA,1,1,140,NA,NA,"543;730;845;1297;1822;2151;2431;2655;2989",NA,NA,NA,NA,15.4825121393336,11.41,-24.03,-6.31,-40.09,-71.89,-55.99,0,3.22485789654575,0,0.13,149.15,242.39,1320.98,1565.39,4.24849524204936,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,-4.16646238620704
"490","Dasyprocta_mexicana",0,1,1,"Rodentia","Dasyprocta","mexicana",3,8.51719119141424,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"905;2151;2655",NA,NA,NA,NA,11.1634478437679,19.41,16.73,18.07,-92.56,-97.39,-94.97,6,4.37349030365159,12,0.07,139.62,244.82,1246.28,1570.05,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,-2.46982589661501
"491","Dasyprocta_prymnolopha",0,1,1,"Rodentia","Dasyprocta","prymnolopha",3,7.97246601597457,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"1297;2151;2655",NA,NA,NA,NA,14.4733050465225,-0.77,-18.49,-9.63,-34.79,-49.64,-42.21,1,3.66867674679642,2,0.08,111.87,240.77,1044.08,1516.85,2.77258872223978,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,-3.81585450062905
"492","Dasyprocta_punctata",0,0,0,"Rodentia","Dasyprocta","punctata",3,7.74462177855409,NA,0,NA,NA,NA,3,NA,4.67888522381037,2,NA,NA,127,1.25,NA,120,NA,2.85876641848083,NA,NA,1,NA,1,1,140,NA,NA,"543;730;905;1297;2151;2655",NA,1.87,NA,NA,14.7382970426805,21.6,-24.76,-1.57,-56.93,-93.77,-75.35,0,3.54037944579549,0,0.15,142.57,231.7,1275.93,1538.57,3.63758615972639,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,-3.51427035311467
"493","Dasyprocta_ruatanica",0,0,0,"Rodentia","Dasyprocta","ruatanica",3,NA,NA,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140,NA,NA,"2151",NA,NA,NA,NA,5.05936196418649,16.44,16.27,16.35,-86.21,-86.63,-86.42,105,4.66814498514948,105,0.16,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.89622298733341
"494","Delanymys_brooksi",0,0,0,"Rodentia","Delanymys","brooksi",NA,1.60743590976343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19,NA,24,NA,6.77133973117775,NA,NA,NA,NA,NA,NA,NA,NA,NA,"543;730;1297;2655",NA,NA,NA,NA,10.8203775048419,-0.37,-3.09,-1.73,30.05,27.88,28.96,9,5.00334209660211,10,0.11,113.18,192.49,1365.68,1494.73,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,247,-2.30653328920323
"495","Delomys_collinus",0,0,0,"Rodentia","Delomys","collinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,NA
"496","Delomys_dorsalis",0,0,0,"Rodentia","Delomys","dorsalis",3,4.21212759787848,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"905;2655",NA,NA,NA,NA,11.4294439597374,-22.23,-29.9,-26.07,-42.05,-53.15,-47.6,5,5.34300388417044,12,0.06,144.21,175.06,1202.5,1311.94,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,-2.58716748587988
"497","Delomys_sublineatus",0,0,0,"Rodentia","Delomys","sublineatus",3,4.49969855304586,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"905;2655",NA,NA,NA,NA,12.0796081094647,-18.28,-26.76,-22.52,-40.14,-49.86,-45,10,5.30757438781071,15,0.05,119.42,200.39,1182.89,1360.55,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,-2.8919987063469
"498","Deltamys_kempi",0,0,0,"Rodentia","Deltamys","kempi",NA,3.27336401015227,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"890;2655",NA,NA,NA,NA,9.26446769670337,-33.9,-35.02,-34.46,-56.51,-59.25,-57.88,8,6.21130264141347,8,0.05,81.02,160.83,914.31,1051.75,2.70805020110221,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-1.95162519114308
"499","Dendromus_insignis",0,0,0,"Rodentia","Dendromus","insignis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2935434044877,10.02,-4.05,2.98,41.83,28.8,35.31,2,4.76694884155072,6,0.12,76.36,165.53,1007.11,1478.34,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,359,-2.78392361502883
"500","Dendromus_kahuziensis",0,0,0,"Rodentia","Dendromus","kahuziensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,9.99553149489883,-1.57,-3.13,-2.35,29.04,27.59,28.31,8,4.52634340544212,8,0.16,129.07,206.07,1445.49,1555.48,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,172,-2.10547572501717
"501","Dendromus_leucostomus",0,0,0,"Rodentia","Dendromus","leucostomus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
"502","Dendromus_lovati",0,0,0,"Rodentia","Dendromus","lovati",NA,2.484906649788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.1712873931612,11.91,6.26,9.08,40.69,36.91,38.8,5,4.74745069324486,18,0.15,89.72,149.37,959.84,1407.83,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,147,-3.11860561776035
"503","Dendromus_melanotis",0,0,0,"Rodentia","Dendromus","melanotis",NA,2.2082744135228,NA,NA,NA,NA,NA,NA,NA,3.2188758248682,NA,NA,NA,NA,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,16.2162437373664,11.54,-34.44,-11.44,40.84,-9.29,15.77,0,3.58324112209094,1,0.15,96.4,224.97,994.37,1484.01,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,630,-4.24328462288283
"504","Dendromus_mesomelas",0,0,0,"Rodentia","Dendromus","mesomelas",1,2.32238772029023,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3.94,NA,39.6,NA,7.46955724691226,NA,NA,NA,NA,2,NA,NA,NA,NA,"543;730;904;1297;2361;2655",NA,NA,NA,NA,15.0460502573154,5.19,-34.68,-14.74,39.18,18.25,28.72,0,3.64466629943761,1,0.15,82.63,211.19,913.32,1465.95,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,-3.95922875626341
"505","Dendromus_messorius",0,0,0,"Rodentia","Dendromus","messorius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,14.6641606394026,9.46,-1.64,3.9,37.24,1.69,19.47,0,3.84245854204224,1,0.1,132.62,243.09,1280.55,1581.87,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,342,-3.8345379413793
"506","Dendromus_mystacalis",0,0,0,"Rodentia","Dendromus","mystacalis",NA,2.10046890887191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,NA,NA,NA,6.94346020360291,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730;1297;2655;3054",NA,NA,NA,NA,15.5724930527908,12.88,-34.1,-10.6,42.13,12.44,27.29,0,3.71210758023314,2,0.16,88.83,215.07,954.26,1468.53,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,628,-3.96508815856657
"507","Dendromus_nyasae",0,0,0,"Rodentia","Dendromus","nyasae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8216118024882,1.05,-2,-0.47,30.48,28.54,29.51,14,4.94712735283987,51,0.11,112.07,191.25,1377.25,1520.11,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
"508","Dendromus_nyikae",0,0,0,"Rodentia","Dendromus","nyikae",NA,2.70805020110221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,14.8992944743908,-2.99,-23.63,-13.31,38.83,13.43,26.13,1,2.96630346286318,2,0.18,88.05,217.19,873.4,1446.2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,415,-3.85263327776745
"509","Dendromus_oreas",0,0,0,"Rodentia","Dendromus","oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52910968965568,5.61,4.13,4.87,10.13,9.05,9.59,13,4.58588542457622,13,0.09,251.22,230.81,1259.4,1527.53,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,-1.92095581145436
"510","Dendromus_vernayi",0,0,0,"Rodentia","Dendromus","vernayi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.97205653275062,-10.92,-11.86,-11.39,17.84,17.01,17.43,11,2.67345875633259,11,0.16,101.65,212.33,921.01,1294.83,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,-1.86309088801067
"511","Dendroprionomys_rousseloti",0,0,0,"Rodentia","Dendroprionomys","rousseloti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.94818392255794,-4.02,-4.63,-4.32,15.52,14.98,15.25,17,5.91536613380146,17,0.25,116.19,240,1119.8,1472.8,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98,-1.46062634302656
"512","Deomys_ferrugineus",0,0,0,"Rodentia","Deomys","ferrugineus",NA,4.05352256770185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2361;2399;2655",NA,NA,NA,NA,14.3398970047272,6.04,-4.94,0.54,32.11,8.6,20.35,0,3.39651979211104,1,0.11,148.34,238.65,1377.45,1546.65,1.94591014905531,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,452,-3.5725997054026
"513","Dephomys_defua",0,0,0,"Rodentia","Dephomys","defua",NA,3.76236223087374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,12.9338864833312,9.46,4.35,6.91,-0.1,-13.3,-6.7,3,4.33020688594408,8,0.07,179.68,255.64,1320.86,1563.99,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,245,-3.22794944490927
"514","Dephomys_eburneae",0,0,0,"Rodentia","Dephomys","eburneae",NA,3.96081316959758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.4132909404209,8.28,4.35,6.32,-3.12,-10.76,-6.94,3,4.05352256770185,8,0.06,182.94,252.54,1326.54,1539.23,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
"515","Desmodilliscus_braueri",0,0,0,"Rodentia","Desmodilliscus","braueri",NA,2.30258509299405,NA,NA,NA,NA,NA,NA,NA,3.40651654313976,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,14.9371343135556,19.85,11.17,15.51,35.29,-16.51,9.38,0,2.52732736567195,0,0.06,21.11,274.75,311.17,1525.96,1.38629436111989,NA,NA,NA,NA,-0.0457574905606751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,-4.19931327789469
"516","Desmodillus_auricularis",0,0,0,"Rodentia","Desmodillus","auricularis",NA,4.00387265905803,NA,22,NA,87.75,71.93,1,NA,3.29990266351057,NA,NA,NA,NA,2.62,NA,NA,28.2,7.14342801127309,NA,NA,NA,NA,NA,1,32.99,NA,NA,"730;1297;1584;1822;2121;2390;2655;2978",NA,NA,NA,NA,14.4703733600728,-15.47,-34.38,-24.93,30.97,11.71,21.34,0,2.19722457733622,0,0.09,26,183.45,390.54,1270.71,2.19722457733622,NA,NA,NA,NA,0.453318340047038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,268,-3.85626850733062
"517","Desmomys_harringtoni",0,0,0,"Rodentia","Desmomys","harringtoni",NA,4.49969855304586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.5659836427958,12.99,7.17,10.08,41.99,34.94,38.47,3,4.57872353597311,8,0.14,93.59,184.81,950.59,1456.22,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,-3.16508128439624
"518","Desmomys_yaldeni",0,0,0,"Rodentia","Desmomys","yaldeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,NA
"519","Dicrostonyx_groenlandicus",0,0,0,"Rodentia","Dicrostonyx","groenlandicus",NA,4.0680005868825,117.32,13.5,61.5,97.41,57.5,NA,NA,3.03687421688517,NA,0.00731,-4.67559265028464,24.5,3.78,2,NA,34.99,6.25030337374664,NA,3.65351131027615,NA,NA,NA,NA,17.42,22.8,NA,"254;730;1028;1282;1297;1822;1849;1949;2067;2217;2420;2655;2745",NA,NA,NA,NA,14.9568461493202,83.62,52.81,68.22,-11.6,-169.11,-90.36,0,0.00995033085316809,0,-0.26,19.89,-130.67,137.34,149.4,5.13579843705026,0.469746435,5.15837104072398,NA,NA,0.645422269349092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-4.77967240569086
"520","Dicrostonyx_hudsonius",0,0,0,"Rodentia","Dicrostonyx","hudsonius",NA,4.04305126783455,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,NA,NA,NA,NA,3.49,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,13.0978446551941,62.58,53.17,57.87,-57.32,-79.76,-68.54,0,0.0582689081239758,0,0.07,43.94,-66.42,246.01,234.72,2.07944154167984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-4.14425361422654
"521","Dicrostonyx_nelsoni",0,0,0,"Rodentia","Dicrostonyx","nelsoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.49894978789862,63.78,62.93,63.36,-168.69,-171.84,-170.27,0,0,0,NA,34,-37,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-2.06779770445928
"522","Dicrostonyx_nunatakensis",0,0,0,"Rodentia","Dicrostonyx","nunatakensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2400957481973,65.93,63.4,64.66,-130.28,-139.83,-135.06,0,0.00995033085316809,0,0,19.98,-124.21,204.54,243.73,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-3.25826226910839
