"","treename","traitname","studies","hPCR","competence","tip","gen","fam","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","MammRich","SpeciesDensity","ed_equal","cites"
"39","Akodon_mollis","Akodon_mollis",0,0,0,"Akodon_mollis","Akodon","CRICETIDAE","Akodon_mollis",0,0,0,"Rodentia","Akodon","mollis",NA,3.4141136069287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.4749082832823,-1.48,-5.16,-3.32,-75.98,-81.01,-78.49,0,4.10065792427869,2,0.1,157.29,225.99,1112.01,1396.49,1.6094379124341,NA,NA,NA,NA,NA,362,-2.42478077724226,1.36236999233443,3
"40","Akodon_montensis","Akodon_montensis",3,1,0,"Akodon_montensis","Akodon","CRICETIDAE","Akodon_montensis",0,1,1,"Rodentia","Akodon","montensis",NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1843",13.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00733318523247,NA,NA,NA,NA,NA,303,NA,2.51746001007543,52
"41","Akodon_mystax","Akodon_mystax",0,0,0,"Akodon_mystax","Akodon","CRICETIDAE","Akodon_mystax",0,0,0,"Rodentia","Akodon","mystax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,184,NA,1.75042486953772,0
"42","Akodon_neocenus","Akodon_neocenus",0,0,0,"Akodon_neocenus","Akodon","CRICETIDAE","Akodon_neocenus",0,0,0,"Rodentia","Akodon","neocenus",NA,3.74691248536455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.2155878608744,-38.06,-40.72,-39.39,-61.97,-69.4,-65.68,0,1.62531126159039,0,0.13,24.08,140.94,338.65,765.03,0,NA,NA,NA,NA,NA,35,-3.32679987492857,2.83788859653774,0
"43","Akodon_oenos","Akodon_oenos",0,0,0,"Akodon_oenos","Akodon","CRICETIDAE","Akodon_oenos",0,0,0,"Rodentia","Akodon","oenos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,34,NA,7.18309298401148,0
"44","Akodon_orophilus","Akodon_orophilus",0,0,0,"Akodon_orophilus","Akodon","CRICETIDAE","Akodon_orophilus",0,0,0,"Rodentia","Akodon","orophilus",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.1989169392704,-4.58,-9.61,-7.09,-75.3,-78.6,-76.95,2,2.61080481666337,2,0.14,128.09,206.87,1227.84,1447.63,0.693147180559945,NA,NA,NA,NA,NA,215,-2.53118937010237,1.36236999233443,2
"45","Akodon_paranaensis","Akodon_paranaensis",1,0,0,"Akodon_paranaensis","Akodon","CRICETIDAE","Akodon_paranaensis",0,1,1,"Rodentia","Akodon","paranaensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.484906649788,NA,NA,NA,NA,NA,216,NA,1.75042486953772,10
"46","Akodon_pervalens","Akodon_pervalens",0,0,0,"Akodon_pervalens","Akodon","CRICETIDAE","Akodon_pervalens",0,0,0,"Rodentia","Akodon","pervalens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,133,NA,1.85884522223774,0
"47","Akodon_philipmyersi","Akodon_lindberghi",0,0,0,"Akodon_philipmyersi","Akodon","CRICETIDAE","Akodon_lindberghi",0,0,0,"Rodentia","Akodon","lindberghi",NA,3.27336401015227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,7.78352397134504,-13.9,-14.4,-14.15,-46.08,-46.57,-46.33,3,1.94448055624572,3,0.11,127.74,208.24,1072.25,1530,2.07944154167984,NA,NA,NA,NA,NA,219,-1.03989739567671,4.12006032946345,1
"48","Akodon_polopi","Akodon_sylvanus",0,0,0,"Akodon_polopi","Akodon","CRICETIDAE","Akodon_sylvanus",0,0,0,"Rodentia","Akodon","sylvanus",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10.7871234724729,-18.8,-24.11,-21.45,-63.74,-65.71,-64.73,3,2.46300181439995,3,0.12,68.04,120.57,807.59,1466.12,0.693147180559945,NA,NA,NA,NA,NA,148,-2.51452648430907,1.25424135963011,0
"49","Akodon_reigi","Akodon_reigi",0,0,0,"Akodon_reigi","Akodon","CRICETIDAE","Akodon_reigi",0,0,0,"Rodentia","Akodon","reigi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,78,NA,2.95958498854086,0
"50","Akodon_sanctipaulensis","Akodon_sanctipaulensis",0,0,0,"Akodon_sanctipaulensis","Akodon","CRICETIDAE","Akodon_sanctipaulensis",0,0,0,"Rodentia","Akodon","sanctipaulensis",NA,3.29953372788566,88.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"618;2655",NA,NA,NA,NA,11.278902067187,-21.78,-25.04,-23.41,-44.79,-49.76,-47.28,8,5.51391250010492,12,0.08,143.72,189.66,1253.58,1329.77,0.693147180559945,NA,NA,NA,NA,NA,139,-2.75535012945241,8.46910084436148,0
"51","Akodon_serrensis","Akodon_serrensis",1,0,0,"Akodon_serrensis","Akodon","CRICETIDAE","Akodon_serrensis",0,1,1,"Rodentia","Akodon","serrensis",NA,3.34286180464919,95.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"618;2655",NA,NA,NA,NA,10.8405116549012,-22.81,-26.11,-24.46,-47.04,-54.72,-50.88,10,3.80109144472086,12,0.07,152.66,199.34,1259.78,1267.49,2.56494935746154,NA,NA,NA,NA,NA,235,-2.33690653045974,9.66109722126074,5
"52","Akodon_siberiae","Akodon_siberiae",0,0,0,"Akodon_siberiae","Akodon","CRICETIDAE","Akodon_siberiae",0,0,0,"Rodentia","Akodon","siberiae",NA,3.54385368206368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10.383416141026,-16.31,-18.51,-17.41,-64.27,-66.94,-65.6,3,3.08465848274839,4,0.24,70.95,173.72,990.36,1386.02,0,NA,NA,NA,NA,NA,209,-2.18931404724172,1.91010568866095,0
"53","Akodon_simulator","Akodon_simulator",0,0,0,"Akodon_simulator","Akodon","CRICETIDAE","Akodon_simulator",0,1,1,"Rodentia","Akodon","simulator",NA,3.74950407593037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.9835556478902,-21.28,-28.96,-25.12,-62.55,-66.55,-64.55,1,2.83732253680635,1,0.12,55.54,133.57,721.26,1274.21,2.19722457733622,NA,NA,NA,NA,NA,186,-2.93487914724135,2.47862796292547,3
"54","Akodon_spegazzinii","Akodon_spegazzinii",0,0,0,"Akodon_spegazzinii","Akodon","CRICETIDAE","Akodon_spegazzinii",0,0,0,"Rodentia","Akodon","spegazzinii",NA,3.35340671782581,98.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"791;2655",NA,NA,NA,NA,11.3323333717916,-23.8,-27.82,-25.81,-64.39,-66.9,-65.65,0,3.06805293513362,1,0.14,52.42,69.9,657.38,1262.17,1.79175946922805,NA,NA,NA,NA,NA,127,-2.81776612950119,1.43127764228011,1
"55","Akodon_subfuscus","Akodon_subfuscus",0,0,0,"Akodon_subfuscus","Akodon","CRICETIDAE","Akodon_subfuscus",0,0,0,"Rodentia","Akodon","subfuscus",NA,3.4141136069287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.7754236068035,-10,-17.59,-13.8,-65.28,-77.41,-71.34,0,3.12763734443393,1,0.09,100.64,102.33,929.01,1370.18,0,NA,NA,NA,NA,NA,283,-3.09650954088699,1.88420841396022,0
"56","Akodon_surdus","Akodon_surdus",0,0,0,"Akodon_surdus","Akodon","CRICETIDAE","Akodon_surdus",0,0,0,"Rodentia","Akodon","surdus",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.76540065648724,-12.08,-13.71,-12.9,-72.02,-73.69,-72.86,6,2.80396625793204,6,0.08,72.79,178.64,786.09,1400.17,0,NA,NA,NA,NA,NA,186,-1.97154667446889,5.35835052631518,0
"57","Akodon_sylvanus","Akodon_sylvanus",0,0,0,"Akodon_sylvanus","Akodon","CRICETIDAE","Akodon_sylvanus",0,0,0,"Rodentia","Akodon","sylvanus",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10.7871234724729,-18.8,-24.11,-21.45,-63.74,-65.71,-64.73,3,2.46300181439995,3,0.12,68.04,120.57,807.59,1466.12,0.693147180559945,NA,NA,NA,NA,NA,148,-2.51452648430907,1.25424135963011,0
"58","Akodon_toba","Akodon_toba",1,0,0,"Akodon_toba","Akodon","CRICETIDAE","Akodon_toba",0,1,1,"Rodentia","Akodon","toba",NA,3.93573953204546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.904417270943,-17.51,-26.94,-22.23,-57.45,-63.13,-60.29,0,1.64287268852034,0,0.06,77.69,235.84,979.4,1218.26,1.38629436111989,NA,NA,NA,NA,NA,188,-3.3301593636839,1.98079684905672,2
"59","Akodon_torques","Akodon_torques",0,0,0,"Akodon_torques","Akodon","CRICETIDAE","Akodon_torques",0,0,0,"Rodentia","Akodon","torques",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10.6305461847227,-12.37,-14.51,-13.44,-69.12,-73.69,-71.4,4,2.69732623773923,4,0.07,199.78,123.62,1093.18,1408.44,0,NA,NA,NA,NA,NA,261,-2.20014704030448,2.17299359326887,0
"60","Akodon_varius","Akodon_varius",2,0,0,"Akodon_varius","Akodon","CRICETIDAE","Akodon_varius",0,1,1,"Rodentia","Akodon","varius",NA,3.68887945411394,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;2655",NA,NA,NA,NA,12.4128638225739,-16.21,-22.36,-19.29,-61.88,-67.16,-64.52,1,2.67069441455844,1,0.14,74.3,181.74,938.11,1424.3,1.79175946922805,NA,NA,NA,NA,NA,288,-2.93144577500111,2.47862796292547,1
"61","Amphinectomys_savamis","Amphinectomys_savamis",0,0,0,"Amphinectomys_savamis","Amphinectomys","CRICETIDAE","Amphinectomys_savamis",0,0,0,"Rodentia","Amphinectomys","savamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,198,NA,7.18309298401148,0
"62","Andalgalomys_olrogi","Andalgalomys_olrogi",0,0,0,"Andalgalomys_olrogi","Andalgalomys","CRICETIDAE","Andalgalomys_olrogi",0,0,0,"Rodentia","Andalgalomys","olrogi",NA,3.49347265777133,96.24,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"890;1877;2655",NA,NA,NA,NA,6.38505948264566,-27.48,-27.79,-27.64,-66.15,-66.39,-66.27,3,1.79175946922805,3,0.33,56.01,66.35,549.52,1253.09,0.693147180559945,NA,NA,NA,NA,NA,83,-0.853918007560968,8.44406659928085,0
"63","Andalgalomys_pearsoni","Andalgalomys_pearsoni",0,0,0,"Andalgalomys_pearsoni","Andalgalomys","CRICETIDAE","Andalgalomys_pearsoni",0,0,0,"Rodentia","Andalgalomys","pearsoni",NA,3.23474917402449,101.64,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"890;1877;2655",NA,NA,NA,NA,11.0397478439376,-18.07,-22.15,-20.11,-58.17,-62.34,-60.25,0,0.392042087776024,0,0.07,76.13,254.18,972.26,1227.26,0,NA,NA,NA,NA,NA,134,-2.66739677186061,8.44406659928085,0
"64","Andinomys_edax","Andinomys_edax",0,0,0,"Andinomys_edax","Andinomys","CRICETIDAE","Andinomys_edax",0,0,0,"Rodentia","Andinomys","edax",NA,4.24491742070147,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"890;1297;2655",NA,NA,NA,NA,12.7146410637233,-13.98,-31.2,-22.59,-63.8,-71.97,-67.88,0,2.89701630061483,1,0.09,60.47,79.82,674.09,1278.88,1.6094379124341,NA,NA,NA,NA,NA,234,-3.15268259594539,11.8663952602621,0
"65","Anotomys_leander","Anotomys_leander",0,0,0,"Anotomys_leander","Anotomys","CRICETIDAE","Anotomys_leander",0,0,0,"Rodentia","Anotomys","leander",NA,4.19554644273107,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,10.297670590086,0.81,-3.67,-1.43,-77.5,-79.13,-78.32,4,4.04812608842049,4,0.09,166.83,141.85,1247.24,1394.17,0,NA,NA,NA,NA,NA,177,-2.22424824736994,6.57305501413242,0
"66","Arborimus_albipes","Arborimus_albipes",0,0,0,"Arborimus_albipes","Arborimus","CRICETIDAE","Arborimus_albipes",0,0,0,"Rodentia","Arborimus","albipes",NA,3.13549421592915,103.72,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,2.73,NA,NA,NA,NA,NA,NA,NA,5,2,1,NA,NA,NA,"1297;2655;2937",NA,NA,NA,NA,11.2616869195244,46.22,40.18,43.2,-121.85,-124.56,-123.2,1,3.45820763637894,1,0.09,95.54,82.83,446.72,747.45,1.6094379124341,NA,NA,NA,NA,NA,99,-2.89525329147394,8.48518465925,0
"67","Arborimus_longicaudus","Arborimus_longicaudus",0,0,0,"Arborimus_longicaudus","Arborimus","CRICETIDAE","Arborimus_longicaudus",0,0,0,"Rodentia","Arborimus","longicaudus",1,3.10861443061066,103.72,19.9,NA,58.86,21.8,1,NA,3.33612538491844,2,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,1,NA,2,1,30.49,21,NA,"683;1108;1236;1294;1297;1391;1822;1949;2655",NA,NA,NA,NA,10.8988872023917,45.75,41.46,43.6,-121.46,-124.56,-123.01,1,3.52871070196111,2,0.1,95.78,83.09,457.3,734.56,2.70805020110221,0.913179445,8.43373493975904,NA,NA,0.396199347095736,95,-2.75560296559586,5.109360577175,3
"68","Arborimus_pomo","Arborimus_pomo",0,0,0,"Arborimus_pomo","Arborimus","CRICETIDAE","Arborimus_pomo",0,0,0,"Rodentia","Arborimus","pomo",1,3.48093234968101,99.06,20.8,NA,NA,NA,1,NA,3.47599559173734,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,2,1,35.29,NA,NA,"11;2655",NA,NA,NA,NA,10.0002503131975,41.57,37.92,39.75,-122.63,-124.4,-123.52,1,3.53339455127354,1,0.01,69.74,85.68,398.61,974.6,1.38629436111989,NA,NA,NA,NA,0.378397900948138,80,-2.439963541681,5.109360577175,0
"69","Auliscomys_boliviensis","Auliscomys_boliviensis",0,0,0,"Auliscomys_boliviensis","Auliscomys","CRICETIDAE","Auliscomys_boliviensis",0,0,0,"Rodentia","Auliscomys","boliviensis",3,4.2614114673159,NA,NA,NA,110.59,76.8,NA,NA,NA,1,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"424;890;1297;1822;2655",NA,NA,NA,NA,12.2406323688967,-14.83,-19.94,-17.39,-64.89,-72.09,-68.49,0,3.2088254890147,1,0.06,54.21,71.72,622.69,1213.64,1.38629436111989,NA,NA,NA,NA,NA,212,-2.9897032318894,5.34770519094787,2
"70","Auliscomys_pictus","Auliscomys_pictus",0,0,0,"Auliscomys_pictus","Auliscomys","CRICETIDAE","Auliscomys_pictus",0,0,0,"Rodentia","Auliscomys","pictus",NA,3.89120786571423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45082383826281,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730;2655",NA,NA,NA,NA,12.6421380521692,-10.22,-17.82,-14.02,-66.9,-76.72,-71.81,1,3.04690056012839,4,0.05,96.91,80.66,848.79,1322.48,0,NA,NA,NA,NA,NA,284,-3.03709245546919,5.34770519094787,0
"71","Auliscomys_sublimis","Auliscomys_sublimis",0,0,0,"Auliscomys_sublimis","Auliscomys","CRICETIDAE","Auliscomys_sublimis",0,0,0,"Rodentia","Auliscomys","sublimis",NA,3.63758615972639,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"890;2655",NA,NA,NA,NA,13.1174140094647,-13.4,-24.79,-19.09,-64.22,-73.34,-68.78,0,2.66025953726586,0,0.06,62.02,38.57,591.15,1268.04,1.09861228866811,NA,NA,NA,NA,NA,265,-3.27357464721411,7.06246646889573,0
"72","Baiomys_musculus","Baiomys_musculus",4,0,0,"Baiomys_musculus","Baiomys","CRICETIDAE","Baiomys_musculus",0,0,0,"Rodentia","Baiomys","musculus",2,2.19611284848353,75.59,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,2.62,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,"1297;2207;2655",NA,NA,NA,NA,13.0230123905245,21.27,12.62,16.95,-86.01,-105.7,-95.85,6,4.64956977328478,11,0.08,109.05,207.07,1041.37,1588.04,2.70805020110221,NA,NA,NA,NA,0.220108088040055,345,-3.11800332388917,14.7424263981094,6
"73","Baiomys_taylori","Baiomys_taylori",3,0,0,"Baiomys_taylori","Baiomys","CRICETIDAE","Baiomys_taylori",0,1,1,"Rodentia","Baiomys","taylori",2,2.00552585872967,63.9,13.37,81.5,17.08,7.15,4,NA,3.09058780456667,NA,0.000385,-7.79691734346804,23,2.52,10,39.12,NA,7.80994302967343,NA,4.22464156316996,NA,NA,NA,1,20.38,NA,NA,"375;543;730;914;1166;1297;1402;1822;2345;2655",NA,NA,NA,NA,13.9085185716347,33.89,18.5,26.19,-93.88,-111.06,-102.47,0,4.10115465415065,2,0.09,55.48,188.74,739.36,1290.11,3.85014760171006,1.085506176,NA,0.0582396046353102,0.0694444444444444,0.0606978403536116,345,-3.50257377203658,14.7424263981094,14
"74","Bibimys_chacoensis","Bibimys_chacoensis",0,0,0,"Bibimys_chacoensis","Bibimys","CRICETIDAE","Bibimys_chacoensis",0,1,1,"Rodentia","Bibimys","chacoensis",NA,3.3322045101752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,8.89697940071364,-26.74,-28.14,-27.44,-58.46,-59.46,-58.96,7,3.59154222122498,7,0.06,106.51,210.14,1273.35,1391.54,0.693147180559945,NA,NA,NA,NA,NA,151,-1.68493211204366,6.44703721884824,0
"75","Bibimys_labiosus","Bibimys_labiosus",0,0,0,"Bibimys_labiosus","Bibimys","CRICETIDAE","Bibimys_labiosus",0,0,0,"Rodentia","Bibimys","labiosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99198823662385,-19.07,-20.64,-19.86,-42.99,-44.59,-43.79,12,4.76575725063604,12,0.05,115.72,205.96,1089.22,1289.71,0,NA,NA,NA,NA,NA,253,-1.93634483323212,6.44703721884824,0
"76","Bibimys_torresi","Bibimys_torresi",0,0,0,"Bibimys_torresi","Bibimys","CRICETIDAE","Bibimys_torresi",0,0,0,"Rodentia","Bibimys","torresi",NA,3.3322045101752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.6774561146015,-26.78,-34.62,-30.7,-54.1,-59.02,-56.56,3,3.88588434781845,3,0.07,113.47,197.37,1151.52,1252.86,1.09861228866811,NA,NA,NA,NA,NA,52,-3.355451409604,12.6686650456965,0
"77","Blarinomys_breviceps","Blarinomys_breviceps",0,0,0,"Blarinomys_breviceps","Blarinomys","CRICETIDAE","Blarinomys_breviceps",0,0,0,"Rodentia","Blarinomys","breviceps",NA,3.60522606911668,104.55,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;905;1297;1900;2655",NA,NA,NA,NA,11.8741880794375,-14.86,-22.79,-18.83,-39,-44.78,-41.89,11,4.66428779047118,14,0.06,119.91,212.5,1260.75,1445.91,1.6094379124341,NA,NA,NA,NA,NA,270,-2.72553059582208,2.82474705644644,3
"78","Brucepattersonius_albinasus","Brucepattersonius_albinasus",0,0,0,"Brucepattersonius_albinasus","Brucepattersonius","CRICETIDAE","Brucepattersonius_albinasus",0,0,0,"Rodentia","Brucepattersonius","albinasus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,161,NA,4.36254178369287,0
"79","Brucepattersonius_griserufescens","Brucepattersonius_griserufescens",0,0,0,"Brucepattersonius_griserufescens","Brucepattersonius","CRICETIDAE","Brucepattersonius_griserufescens",0,0,0,"Rodentia","Brucepattersonius","griserufescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,167,NA,2.89877694564644,0
"80","Brucepattersonius_guarani","Brucepattersonius_guarani",0,0,0,"Brucepattersonius_guarani","Brucepattersonius","CRICETIDAE","Brucepattersonius_guarani",0,0,0,"Rodentia","Brucepattersonius","guarani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,114,NA,6.19293290388574,0
"81","Brucepattersonius_igniventris","Brucepattersonius_igniventris",0,0,0,"Brucepattersonius_igniventris","Brucepattersonius","CRICETIDAE","Brucepattersonius_igniventris",0,0,0,"Rodentia","Brucepattersonius","igniventris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,155,NA,2.89877694564644,0
